218,1,263,1,266,1,267,1,270,1,271,9,271,11,271,21,266,21,242,21,236,21,219,21,219,14,219,1
175,89,192,72,215,54,234,48,266,49,293,59,306,66,299,81,285,74,263,66,236,65,222,70,205,83,188,100
219,72,231,71,246,71,250,70,252,70,252,70,253,82,254,93,235,95,228,96,226,96,221,96,219,72,219,72
161,105,325,95,335,94,347,93,364,92,365,109,365,109,366,125,252,132,241,133,191,135,163,137,161,105,161,105
224,137,258,137,260,137,268,137,271,137,271,146,271,158,271,160,266,160,249,160,227,160,224,160,224,147,224,137
228,170,245,171,257,172,261,173,267,173,265,194,265,194,265,194,234,192,228,191,226,191,226,191,227,181,227,181
310,173,330,174,331,174,344,175,365,175,364,190,364,190,364,190,352,190,338,189,315,188,309,188,309,188,309,188
308,190,313,190,331,193,338,193,352,195,362,195,375,195,374,206,362,206,350,205,337,203,328,203,311,200,306,199
246,220,299,220,303,220,306,220,308,220,308,251,308,257,308,276,271,276,248,276,247,276,246,276,246,264,246,247
125,237,274,266,325,276,325,276,346,279,340,312,338,322,335,338,300,332,189,311,136,301,115,297,122,253,123,248
154,305,208,305,357,305,362,305,363,305,363,318,363,318,363,324,314,324,181,324,173,324,154,324,154,316,154,309
