145,64,189,53,225,44,276,39,321,31,366,27,417,21,419,55,368,62,324,66,281,73,231,78,197,87,153,97
159,86,270,72,356,62,394,57,397,57,397,57,398,67,399,78,330,86,286,92,276,93,163,107,160,86,160,86
338,84,342,84,410,82,458,80,478,80,479,107,478,107,479,134,404,136,352,137,351,137,339,138,339,84,339,84
1,132,144,117,147,116,160,115,164,115,165,124,167,143,168,153,144,155,115,158,72,163,1,170,1,157,1,144
1,167,5,166,34,163,60,160,123,154,124,163,124,163,127,190,125,191,122,191,49,198,1,202,1,178,1,178
440,217,491,217,491,217,491,217,492,217,492,234,493,240,492,244,445,244,440,244,440,244,440,244,440,218,440,217
1,228,274,222,372,219,374,219,398,219,398,219,398,219,399,247,364,247,248,250,11,255,1,256,1,229,1,228
312,295,336,296,342,296,344,296,349,297,349,305,349,305,349,305,346,305,312,303,312,303,312,303,312,300,312,299
435,296,437,296,494,296,494,296,495,296,495,318,495,318,495,319,457,319,438,319,437,319,435,319,435,317,435,306
316,305,345,305,345,305,348,305,349,305,350,311,350,312,350,313,333,312,329,312,323,313,316,312,315,309,316,304
