438,18,446,18,457,17,460,17,469,16,469,16,469,16,470,26,456,27,440,28,439,28,439,28,438,18,438,18
24,30,31,30,41,31,84,32,94,32,93,54,93,54,93,54,84,54,63,53,30,52,24,52,24,35,24,31
446,41,450,41,458,41,459,41,463,41,463,48,463,48,463,55,458,55,455,55,450,55,446,55,446,51,446,46
40,55,47,54,56,54,63,54,70,54,77,54,84,55,85,67,77,67,71,66,61,66,56,67,47,67,40,67
111,51,146,59,173,65,181,67,261,84,256,106,255,110,255,110,161,90,114,79,108,78,105,77,105,77,108,67
47,68,61,68,69,68,85,68,87,68,87,87,87,87,87,94,64,94,49,93,47,93,46,93,46,74,46,72
132,84,134,84,143,83,143,83,144,83,144,83,144,83,144,88,139,88,134,88,132,88,132,88,131,84,132,84
155,87,166,89,181,91,182,91,186,92,185,98,185,98,185,98,173,96,167,95,159,94,154,92,153,92,154,92
113,92,118,93,124,94,140,98,143,99,142,103,141,107,141,107,133,105,121,102,113,100,111,99,112,95,112,95
149,99,163,101,166,101,167,101,177,103,176,113,176,113,175,113,161,111,149,110,148,110,146,110,147,110,147,110
231,115,235,115,243,116,242,116,249,116,248,124,248,124,248,124,232,123,231,122,230,122,230,122,230,122,230,122
223,119,251,125,255,125,257,126,259,126,257,134,257,134,257,134,229,129,222,127,222,127,222,127,222,127,222,127
315,164,327,158,351,152,365,146,387,140,410,133,423,130,432,155,418,158,395,165,375,172,359,178,336,183,323,187
259,173,266,169,276,166,282,162,291,160,299,156,307,154,311,168,303,170,295,174,286,176,281,179,270,183,263,187
1,160,4,160,8,160,9,160,11,160,11,165,11,169,11,171,7,171,2,171,1,171,1,171,1,168,1,167
321,190,417,169,443,163,453,161,459,159,464,181,465,185,467,193,348,220,330,224,329,224,329,224,326,211,321,190
62,167,63,167,70,167,75,167,78,167,78,178,78,178,78,179,75,179,73,179,65,179,61,179,62,172,62,167
122,175,129,175,130,175,133,175,135,175,135,175,135,180,135,184,122,184,122,184,122,184,122,184,122,175,122,175
266,187,292,187,295,187,300,187,308,187,308,208,308,208,309,231,308,231,284,231,278,231,266,231,266,188,266,187
44,206,52,207,65,208,73,209,82,208,92,210,100,210,99,221,91,221,82,219,72,220,65,219,51,218,43,217
48,220,55,220,87,220,91,220,99,220,99,228,99,229,99,233,60,233,53,233,51,233,48,233,48,228,48,220
47,231,54,232,65,232,71,232,81,233,90,233,97,233,96,246,89,245,80,245,69,245,65,244,53,244,47,243
283,256,303,254,333,250,364,246,394,243,415,239,434,236,436,247,417,250,395,254,365,257,335,261,304,265,285,267
278,270,300,268,310,267,364,261,468,250,468,250,468,250,468,260,284,282,280,282,279,282,279,282,278,270,278,270
285,280,288,280,346,275,422,268,472,263,472,263,472,263,473,275,363,285,342,286,315,289,286,291,285,280,285,280
18,312,54,312,109,311,169,311,244,311,302,311,338,312,337,331,301,331,244,331,169,331,109,330,53,331,17,331
