17,130,31,123,46,118,58,114,79,114,95,114,109,117,106,135,92,133,78,132,62,132,53,135,36,141,23,148
18,136,73,133,120,126,186,126,232,139,263,102,300,85,344,147,307,165,235,215,181,202,128,202,82,209,28,213
282,141,298,141,302,141,306,141,308,141,308,162,308,163,308,165,299,165,289,165,285,165,283,165,283,156,283,145
421,137,490,137,494,137,494,137,499,137,499,195,499,199,499,200,428,200,427,199,423,199,421,200,421,150,421,143
342,224,357,217,379,208,401,199,424,190,459,187,475,184,476,216,460,219,433,221,411,229,389,238,367,247,352,254
87,237,128,237,164,237,229,237,231,237,231,240,231,250,231,257,130,257,92,257,90,257,88,257,88,245,88,238
382,238,383,238,495,238,497,238,501,238,501,258,501,258,501,260,413,260,386,260,385,260,383,260,383,241,383,239
436,359,458,358,472,358,478,358,497,358,497,364,497,364,497,366,460,367,446,368,442,368,437,368,437,363,437,361
335,358,386,358,410,358,415,358,416,358,416,362,416,370,416,374,380,373,351,373,346,373,335,373,335,364,335,358
239,367,270,367,283,367,283,367,295,367,295,372,295,374,295,375,272,375,262,375,256,375,239,375,239,373,239,367
437,368,468,368,474,368,484,368,488,368,488,370,488,374,488,376,485,376,484,376,476,376,437,376,437,369,437,368
