1,1,5,1,7,1,7,1,9,1,10,5,10,6,10,7,9,7,8,7,4,7,2,7,2,1,1,1
40,1,40,1,48,1,48,1,49,1,49,8,49,8,49,26,39,26,39,26,40,26,40,26,40,2,40,1
50,1,82,1,96,1,97,1,98,1,100,3,100,14,100,33,68,33,61,33,55,33,51,33,51,15,51,9
58,37,69,39,78,39,86,37,97,29,100,14,102,6,113,8,111,16,106,36,93,46,80,49,67,49,56,47
1,22,7,22,17,21,19,21,20,21,20,28,20,29,20,47,9,47,1,47,1,47,1,47,1,39,1,24
1,59,9,59,20,59,21,59,22,59,22,81,22,82,22,85,5,84,1,84,1,84,1,84,1,65,1,60
62,226,132,200,301,140,342,125,434,93,448,131,467,184,485,234,299,300,195,338,172,346,111,367,96,322,81,282
118,123,227,116,248,115,255,115,272,114,274,143,274,143,275,158,148,165,126,166,121,167,120,167,119,137,117,123
200,346,360,331,364,331,364,331,380,330,382,349,383,358,384,368,226,381,224,381,209,382,203,383,201,364,200,355
466,343,492,348,500,350,502,350,504,350,490,413,489,418,479,462,464,459,461,459,445,455,440,454,440,454,447,423
9,424,55,427,59,427,66,428,71,428,69,455,69,455,69,455,60,455,49,454,33,453,7,451,7,451,7,451
7,446,13,449,25,453,40,454,50,453,67,447,75,443,80,453,73,456,53,464,40,465,23,464,9,459,3,456
