4,20,101,17,107,17,113,17,166,16,166,16,166,16,167,52,60,54,24,55,13,55,5,56,4,20,4,20
200,69,259,57,325,47,375,45,439,50,508,56,567,67,559,101,500,90,436,85,375,79,329,82,266,91,207,103
85,160,153,127,244,101,327,83,426,83,550,101,629,115,616,160,537,145,422,129,330,129,256,145,167,171,99,204
289,137,421,136,463,135,466,135,480,135,480,141,480,143,480,156,375,158,333,158,297,159,291,159,290,137,290,137
222,147,282,158,329,166,393,168,433,166,501,158,552,149,560,182,508,191,437,200,392,202,326,200,275,192,216,180
184,190,205,190,208,190,263,190,293,190,293,195,293,197,293,212,220,212,194,212,189,212,185,212,185,201,185,190
518,192,619,192,620,192,620,192,624,192,624,194,624,194,624,210,588,210,549,210,546,210,519,210,519,207,519,203
515,209,528,209,528,209,581,209,636,209,636,223,636,223,636,228,630,228,607,228,591,228,516,228,516,224,516,212
191,211,195,211,203,211,274,211,286,211,286,223,286,224,286,229,235,229,228,229,210,229,192,229,192,213,192,211
340,234,388,234,441,234,487,234,493,234,493,236,493,248,493,254,490,254,410,254,345,254,341,254,341,242,341,241
