71,26,119,26,120,26,122,26,124,26,124,33,124,39,124,40,72,40,71,40,71,40,70,40,70,29,70,28
56,42,133,42,138,42,144,42,145,42,145,44,145,49,145,61,117,61,90,61,64,61,55,61,55,54,56,42
150,49,159,50,167,50,175,50,184,51,190,52,197,54,196,70,188,68,181,68,172,65,165,65,157,65,149,64
74,62,121,62,125,62,126,62,127,62,127,72,127,73,127,81,88,81,80,81,76,81,74,81,74,72,74,64
99,150,102,150,103,150,103,150,109,150,109,216,109,216,109,217,107,218,103,218,99,218,99,218,98,165,98,163
151,173,174,173,189,173,190,173,192,173,192,175,192,179,192,180,180,180,174,180,168,180,150,180,150,173,151,173
150,180,159,180,159,180,159,180,160,180,160,183,160,185,159,186,150,186,150,186,150,186,150,186,150,184,150,183
161,179,179,179,181,179,185,179,191,179,191,180,191,180,191,185,169,185,167,185,164,185,160,186,160,183,160,179
141,188,174,185,183,185,185,185,188,185,188,189,188,191,188,192,171,193,164,193,144,194,140,195,140,191,140,188
157,262,159,257,164,250,171,244,179,238,190,236,195,235,198,244,193,245,182,247,177,251,170,257,167,262,165,267
