35,16,101,16,132,16,136,16,137,16,137,25,137,26,137,27,135,27,116,27,55,27,35,27,35,22,35,19
5,48,32,42,62,38,94,35,125,39,148,44,174,51,171,66,144,59,123,54,93,50,62,52,33,56,7,63
6,61,41,65,71,69,84,70,125,75,120,114,120,114,120,114,57,107,7,101,5,101,1,100,4,71,4,71
72,109,93,109,111,109,153,109,162,109,161,123,162,124,162,153,139,153,115,153,101,153,72,153,72,110,71,109
17,204,41,200,63,195,93,189,120,177,153,160,168,151,181,183,166,192,134,208,105,221,72,229,44,235,20,239
126,215,158,215,162,215,163,215,170,215,170,223,170,226,170,231,142,231,131,231,128,231,126,231,126,229,126,226
34,240,39,240,156,243,169,243,170,243,169,259,169,259,169,259,151,259,101,258,97,257,33,256,33,256,33,256
35,264,100,264,111,264,119,264,126,264,126,267,126,276,126,277,70,277,50,277,43,277,35,277,35,274,35,272
62,285,93,285,93,285,94,285,100,285,100,297,100,298,100,300,78,300,68,300,66,300,62,300,62,294,62,290
86,295,104,295,117,295,117,295,118,295,118,298,118,298,118,303,93,303,87,303,86,303,86,303,86,295,86,295
