212,4,219,4,228,4,228,4,230,4,230,7,230,9,230,13,218,13,217,13,215,13,212,13,212,7,212,4
1,28,19,25,54,19,100,17,133,18,163,18,192,21,192,53,162,50,133,50,99,49,58,51,27,56,4,59
228,17,232,20,239,25,240,26,243,28,238,36,234,42,230,48,229,48,223,44,217,40,214,38,215,37,222,26
207,47,213,49,222,51,222,50,230,50,237,49,243,47,245,59,240,61,232,63,226,64,218,62,211,61,204,59
142,100,144,100,185,102,233,105,248,105,246,131,246,131,246,131,233,131,207,129,186,128,139,126,139,126,139,126
20,124,25,124,100,128,160,132,244,136,243,151,242,166,242,166,147,161,136,160,57,156,19,154,19,154,19,154
71,165,171,172,179,173,194,174,212,175,210,199,210,199,210,199,114,193,91,191,72,190,70,190,70,190,70,190
22,228,216,228,240,228,241,228,243,228,243,230,244,239,243,249,182,249,116,249,97,249,22,249,21,234,22,229
57,250,74,250,131,250,199,250,220,250,220,258,220,262,220,264,180,264,94,264,84,264,56,264,56,251,56,250
31,266,130,266,232,266,234,266,236,266,235,280,235,283,235,284,157,284,45,284,41,284,30,284,30,270,30,269
