356,67,360,67,365,67,369,67,376,67,376,80,376,80,376,83,364,83,358,83,356,83,356,83,356,74,356,67
352,76,360,81,367,84,378,89,389,93,399,98,408,102,403,114,394,110,383,105,372,101,362,96,354,92,346,88
385,109,389,111,392,114,397,115,401,117,401,127,405,130,411,123,407,120,398,125,394,123,390,122,386,120,382,117
212,152,229,146,245,142,266,146,283,155,303,175,310,185,295,196,288,187,271,169,257,162,244,161,233,164,216,171
255,173,263,173,266,173,267,173,272,173,272,184,272,184,272,187,266,187,261,187,260,187,255,187,255,186,255,174
254,197,258,199,261,199,265,200,271,202,271,211,275,212,281,204,276,203,268,211,263,209,260,209,255,207,250,206
246,209,253,210,258,210,265,212,271,214,278,215,284,217,281,225,275,224,269,222,264,221,254,219,251,219,245,218
204,205,263,219,268,220,302,228,324,233,323,237,321,246,308,300,230,282,219,279,216,279,188,272,199,226,203,209
167,237,180,239,199,241,199,241,204,242,203,250,202,258,202,258,197,258,182,256,165,254,165,254,165,254,166,246
145,252,184,257,209,261,213,261,227,263,225,276,224,283,224,283,190,278,157,273,145,272,142,271,144,258,144,258
106,301,136,304,140,305,141,305,142,305,141,314,141,314,141,314,131,313,107,310,106,310,105,310,105,310,105,310
435,310,454,308,477,307,479,306,482,306,482,306,482,306,483,315,437,320,436,320,436,320,436,320,435,310,435,310
378,311,383,311,390,311,396,311,406,313,410,312,418,312,415,323,407,323,404,323,395,322,390,322,381,321,375,321
388,331,412,338,414,339,415,339,416,339,414,347,414,347,414,347,391,341,391,341,390,340,386,339,386,339,387,335
391,340,411,346,411,346,414,347,415,347,411,357,411,357,411,357,399,353,389,351,389,350,388,350,388,350,389,347
442,360,449,360,476,360,476,360,478,360,478,368,478,368,478,369,443,369,442,369,442,369,442,369,442,368,442,362
