246,57,251,57,268,57,270,57,272,57,272,58,272,62,272,64,250,64,248,64,246,64,246,64,246,59,246,58
217,95,233,98,247,99,261,95,277,86,285,73,290,65,303,72,299,81,287,98,267,109,247,115,231,113,215,110
107,72,109,72,118,72,119,72,132,72,132,77,132,78,132,79,110,79,107,79,107,79,107,79,107,78,107,72
1,98,6,99,13,99,13,99,37,101,36,116,36,116,36,116,1,112,1,112,1,112,1,112,1,98,1,98
387,171,400,169,419,165,422,165,438,162,438,162,439,166,440,170,389,179,389,179,389,179,389,179,387,171,387,171
159,203,192,194,192,194,194,193,195,193,197,200,197,200,198,203,192,205,169,211,162,213,162,213,160,206,159,203
104,222,111,224,113,224,119,225,125,226,131,226,137,228,135,240,129,239,124,239,117,237,113,237,105,235,99,233
358,224,377,224,381,224,381,224,383,224,383,227,383,235,383,239,382,239,369,239,367,239,358,239,358,231,358,228
472,249,494,249,494,249,495,249,496,249,496,250,496,251,496,257,481,257,475,257,473,257,472,257,472,252,472,249
227,251,238,251,253,251,258,251,259,251,259,258,259,258,259,259,242,259,241,259,234,259,227,259,227,257,227,255
222,271,239,269,253,267,253,267,256,266,256,266,257,275,258,283,254,284,238,286,235,287,224,288,222,271,222,271
