122,76,220,79,228,79,231,79,241,80,240,104,239,128,239,128,155,126,152,126,139,125,119,124,120,100,120,100
112,129,162,129,231,129,236,129,247,129,246,149,246,159,247,178,233,178,153,178,133,177,111,177,111,160,111,133
118,182,136,182,232,182,235,182,240,182,240,189,240,208,239,236,219,235,194,235,136,235,118,235,118,228,118,207
102,237,109,236,122,236,212,235,263,235,263,246,263,258,263,275,253,275,116,276,109,276,103,277,102,236,102,236
64,297,92,307,141,322,180,324,213,320,255,310,291,296,300,335,265,348,221,359,181,364,134,361,79,343,50,334
135,384,135,384,154,383,188,382,213,382,213,382,213,382,214,395,149,396,144,396,143,396,134,397,135,385,135,384
143,395,145,395,153,395,199,395,220,395,220,403,220,408,219,409,203,409,197,409,150,409,143,409,143,406,143,400
130,408,153,407,170,407,197,406,236,406,236,412,236,413,235,419,145,421,140,421,131,422,130,422,129,408,129,408
134,421,170,420,176,420,192,420,226,419,225,419,225,419,226,433,198,433,167,434,143,434,135,434,134,421,133,421
137,433,201,431,215,431,225,431,226,431,226,431,226,431,227,445,156,446,151,446,141,447,139,447,138,433,138,433
