199,33,208,28,219,24,234,18,251,14,262,12,271,11,277,29,267,30,257,32,238,36,226,42,213,46,205,51
188,79,198,70,215,59,240,49,255,48,285,51,295,54,293,67,283,64,254,61,243,62,221,71,205,81,195,90
398,53,408,61,411,63,428,74,440,76,436,104,447,108,462,89,452,85,429,100,416,95,401,85,391,79,381,71
47,84,55,80,65,76,75,71,85,68,91,68,104,66,112,81,100,83,91,84,80,88,71,92,61,96,53,100
189,88,209,84,223,81,279,69,286,67,286,67,289,81,291,89,236,102,211,107,201,109,194,110,190,93,189,88
6,113,23,110,46,112,61,102,77,96,100,96,117,94,114,109,98,111,80,111,69,115,45,127,27,125,11,128
355,111,370,108,395,108,428,113,450,125,472,144,490,164,470,182,452,162,435,147,419,138,391,133,368,133,352,136
29,129,38,126,54,124,66,119,82,116,94,113,106,110,110,126,98,129,85,133,70,135,60,140,40,143,32,146
11,152,36,149,38,148,38,148,40,148,41,156,41,156,42,163,38,164,18,166,16,166,12,166,11,152,11,152
384,146,394,148,411,151,423,155,436,158,453,161,467,162,458,180,444,179,432,179,416,174,408,172,388,168,378,166
231,165,260,159,270,158,270,158,274,157,276,161,276,161,276,166,265,167,249,170,248,170,233,173,231,165,231,165
234,180,250,177,261,176,277,173,296,169,309,169,324,167,328,183,313,185,298,186,278,190,263,192,250,194,235,196
214,198,311,186,344,182,345,182,352,182,352,182,353,193,354,204,222,219,219,219,216,220,215,220,214,198,214,198
225,220,328,206,328,206,330,206,334,206,336,219,337,219,337,226,229,240,228,240,228,240,228,240,226,226,225,220
243,241,251,239,263,236,280,234,292,233,306,235,315,236,314,247,306,246,291,245,279,245,264,247,253,250,245,252
