50,110,58,106,76,98,88,97,110,99,119,103,132,110,125,122,112,116,103,113,88,111,80,112,65,118,57,123
215,114,299,115,339,115,342,115,358,116,357,145,357,145,357,145,312,144,286,144,280,143,215,143,215,122,215,114
62,154,105,152,110,152,111,152,114,152,114,152,114,152,114,161,89,162,75,163,66,163,62,163,61,153,61,153
215,150,247,150,251,150,355,150,360,150,360,157,360,160,360,181,315,181,215,181,214,181,214,181,214,180,214,165
54,169,62,173,77,180,85,180,99,179,110,174,121,168,128,181,117,187,103,194,85,195,75,195,55,187,47,183
171,207,177,208,185,209,193,209,204,208,214,210,220,210,218,221,213,220,205,219,193,220,185,220,175,218,169,218
292,208,306,208,306,208,310,208,312,208,312,209,312,216,312,220,294,220,293,220,292,220,292,220,292,214,292,208
47,214,56,214,70,216,84,215,100,214,115,216,130,216,129,229,114,229,99,226,84,227,69,228,54,226,45,226
371,212,414,212,443,212,444,212,452,212,452,224,451,226,452,227,376,227,372,227,371,226,371,226,371,218,371,214
256,219,340,219,344,219,344,219,347,219,347,231,347,231,347,232,274,232,263,232,260,232,256,232,256,221,256,220
169,221,177,222,187,223,197,223,204,223,214,222,219,222,219,232,214,232,205,233,196,233,186,233,177,232,169,232
243,273,251,273,263,273,270,273,272,273,272,275,272,278,272,279,266,279,260,279,255,279,243,279,243,278,243,275
