31,64,42,60,68,53,93,50,119,53,143,57,168,64,163,86,138,79,115,75,93,73,71,76,48,82,37,86
32,85,162,85,164,85,165,85,167,85,167,93,167,102,167,103,120,103,97,103,61,103,32,103,32,101,32,94
31,102,51,103,69,104,94,103,125,105,143,104,163,104,163,115,143,115,125,116,94,115,69,115,51,114,31,113
51,135,139,135,141,135,149,135,151,135,151,137,151,146,151,149,92,149,58,149,56,149,51,149,51,137,51,135
48,157,120,157,132,157,133,157,140,157,140,163,140,163,140,168,48,167,48,167,48,167,48,167,47,157,47,156
43,176,123,176,127,176,135,176,168,176,168,179,168,181,168,185,80,184,64,184,48,184,43,184,43,178,42,176
31,182,65,182,150,182,170,182,173,182,173,196,173,196,173,200,92,200,40,200,31,200,30,200,30,196,30,192
1,192,15,192,15,192,15,192,16,192,16,192,16,195,16,199,9,199,4,199,1,199,1,199,1,192,1,192
53,206,95,206,127,206,147,206,152,206,152,208,152,208,152,229,82,229,68,229,56,229,52,229,52,226,52,219
78,230,128,232,131,232,145,232,151,233,150,240,149,240,149,240,130,240,81,238,80,238,77,238,77,238,77,238
71,240,84,241,96,242,109,242,123,242,136,242,149,242,149,252,136,253,122,253,109,253,96,251,83,250,70,249
79,256,131,256,140,256,145,256,150,256,150,256,151,263,151,265,84,264,83,264,80,264,78,264,78,259,78,255
