15,18,170,19,183,19,192,20,198,20,196,56,196,56,197,56,193,56,123,55,53,54,15,54,15,44,15,18
36,138,45,138,62,138,78,138,100,138,100,152,100,154,100,160,54,160,47,160,41,160,37,160,37,156,37,155
114,140,117,140,142,140,154,140,181,140,181,144,181,147,181,160,139,160,128,160,116,160,115,160,115,151,115,145
76,188,84,189,93,189,103,189,112,189,125,189,131,188,132,200,126,201,112,201,103,202,93,201,83,201,77,201
72,201,105,201,110,201,121,201,136,201,136,204,136,205,136,216,102,216,78,216,72,216,72,216,73,201,73,201
43,216,44,216,54,216,55,216,57,216,57,217,57,219,57,222,48,222,44,222,44,222,44,222,43,221,44,216
80,220,107,220,122,220,126,220,132,220,132,224,131,225,131,226,126,226,81,226,81,226,81,226,81,220,81,220
30,241,31,241,54,241,54,241,54,241,54,242,54,242,54,246,42,246,42,246,39,246,31,246,31,241,31,241
35,286,64,285,84,284,116,284,159,283,185,283,208,283,208,299,186,300,159,300,116,300,84,300,64,301,34,302
1,301,69,301,116,301,162,302,211,302,210,317,210,317,210,316,139,316,51,315,48,315,1,314,1,301,1,300
