110,1,127,1,138,1,140,1,149,1,150,4,150,13,150,16,114,16,113,16,111,16,111,16,111,2,111,1
1,11,18,11,34,11,51,11,96,11,96,14,96,16,96,24,20,24,18,24,6,24,1,24,1,15,1,13
166,11,171,11,270,11,270,11,272,11,272,22,272,24,272,25,213,25,196,25,178,25,166,25,166,14,166,12
2,25,8,25,10,25,10,25,11,25,11,33,11,33,11,35,3,35,2,35,2,35,2,35,2,29,2,26
1,24,33,24,80,24,113,24,143,24,143,42,143,43,143,44,39,44,15,44,10,44,1,44,1,37,1,25
155,25,230,25,264,25,267,25,268,25,268,33,268,33,268,34,216,34,185,34,163,34,155,34,155,25,155,25
122,35,135,35,140,35,145,35,146,35,146,36,146,39,146,43,142,43,130,43,123,43,122,43,122,40,122,39
175,35,195,35,202,35,219,35,272,35,272,41,272,41,272,44,254,44,194,44,187,44,175,44,175,42,175,40
1,43,56,43,82,43,97,43,99,43,99,47,99,48,99,52,85,52,35,52,28,52,1,52,1,51,1,43
155,43,216,43,223,43,233,43,251,43,251,49,251,50,251,53,199,53,195,53,192,53,155,53,155,48,155,47
123,44,125,44,127,44,127,44,128,44,128,46,128,46,128,49,124,49,123,49,123,49,123,49,123,46,123,45
135,44,135,44,141,44,142,44,143,44,143,45,143,50,143,52,138,52,135,52,135,52,135,52,135,51,135,45
130,116,152,108,198,93,235,90,292,93,320,103,360,118,349,147,309,131,285,123,236,120,204,123,161,135,139,145
98,97,112,97,113,97,113,97,114,97,114,180,114,193,114,196,99,196,98,196,98,196,98,196,98,180,98,169
190,125,247,125,285,125,298,125,302,125,302,125,301,136,301,151,297,151,296,151,275,151,190,151,190,140,190,139
136,154,306,156,313,156,354,155,355,155,354,202,353,202,353,202,293,201,147,199,138,199,134,199,134,199,134,199
168,221,260,221,261,221,268,221,271,221,271,231,271,232,271,241,196,241,175,241,173,241,168,241,168,237,168,234
112,241,113,241,132,241,159,241,168,241,168,249,168,249,168,255,149,255,136,255,116,255,112,255,112,253,112,243
431,267,446,267,473,267,473,267,474,267,474,272,474,278,474,281,438,281,434,281,433,281,431,281,431,279,431,273
167,275,172,275,176,275,179,275,188,275,188,279,188,282,188,284,169,284,168,284,167,284,167,284,167,279,167,278
428,280,471,280,471,280,471,280,472,280,472,284,472,284,472,293,459,293,456,293,446,293,428,293,428,285,428,284
161,285,203,285,212,284,212,285,213,285,212,293,212,294,212,295,164,295,160,295,160,295,160,295,160,285,160,284
434,291,451,291,451,291,461,291,472,291,472,297,472,297,472,304,450,304,448,304,441,304,434,304,434,296,434,295
