441,20,457,20,458,20,475,20,487,21,483,166,481,239,477,385,438,384,431,383,431,383,431,383,430,384,435,202
144,24,315,24,333,24,351,24,355,24,355,38,355,41,355,46,148,46,145,46,144,46,144,46,144,36,144,34
13,29,23,29,24,29,24,29,28,29,28,40,28,87,28,231,15,230,12,230,12,230,12,230,12,116,12,67
40,25,419,27,423,28,423,28,427,28,425,311,425,311,425,311,102,307,38,307,37,307,37,307,38,165,38,165
28,28,35,29,41,29,41,29,43,29,43,37,43,169,43,364,39,364,27,364,27,364,27,364,27,30,27,28
148,258,177,244,229,222,268,205,309,185,367,169,406,154,412,178,372,194,315,208,277,227,238,243,185,267,154,282
12,313,12,313,13,313,18,313,27,313,27,336,26,344,27,353,20,353,13,353,11,353,11,353,11,346,11,340
104,338,209,338,211,338,214,338,215,338,215,339,215,355,214,360,177,360,123,360,115,360,104,359,104,356,103,338
279,340,315,340,338,340,340,340,389,340,389,342,389,347,389,358,370,358,288,358,287,358,278,358,278,344,278,342
11,368,19,368,21,368,21,368,22,368,22,370,22,379,22,384,20,384,16,384,12,384,11,384,11,377,11,373
312,369,345,369,371,369,375,369,412,369,412,379,412,382,411,388,338,388,315,388,314,388,312,388,313,378,312,370
83,370,118,370,120,370,184,370,185,370,185,382,185,388,185,389,136,388,116,389,94,389,82,389,82,382,82,379
