33,246,125,246,245,236,324,241,412,266,490,268,571,293,577,358,496,333,401,329,312,305,245,300,144,307,52,307
110,348,129,339,157,329,194,320,214,316,255,320,276,321,274,364,254,363,216,359,203,362,169,371,140,381,121,389
271,379,397,377,398,388,271,390
193,384,249,381,250,390,194,394
229,395,270,395,270,405,229,405
369,405,406,404,407,417,370,418
277,408,300,408,300,418,277,418
325,409,344,409,344,418,325,418
223,410,257,410,257,419,223,419
344,423,376,423,376,429,344,429
163,428,178,428,178,433,163,433
372,433,408,433,408,443,372,443
295,435,325,435,325,443,295,443
351,435,371,435,371,444,351,444
277,438,295,438,295,445,277,445
248,439,262,439,262,445,248,445
268,449,387,449,387,459,268,459
243,450,267,450,267,459,243,459
227,453,242,453,242,458,227,458
137,455,151,455,151,464,137,464
143,468,173,468,173,478,143,478
206,485,286,483,286,493,206,495
137,488,180,488,180,498,137,498
357,495,372,495,372,505,357,505
376,495,401,495,401,504,376,504
292,498,305,498,305,508,292,508
194,499,219,499,219,509,194,509
218,499,235,499,235,509,218,509
140,503,154,503,154,509,140,509
156,503,175,503,175,510,156,510
251,510,265,510,265,520,251,520
271,510,301,510,301,520,271,520
153,515,176,515,176,524,153,524
175,515,201,515,201,522,175,522
298,525,397,521,398,532,299,536
262,525,299,525,299,534,262,534
163,527,191,527,191,537,163,537
232,527,261,527,261,534,232,534
140,529,163,529,163,539,140,539
255,539,363,536,363,547,256,549
238,539,254,539,254,549,238,549
227,540,238,540,238,549,227,549
159,542,182,542,182,549,159,549
186,542,199,542,199,549,186,549
109,583,175,570,235,557,311,561,383,581,476,593,526,612,523,653,473,635,374,620,305,602,236,598,187,610,121,622
