10,5,31,5,41,5,42,5,42,5,42,7,42,8,42,8,42,8,36,8,17,8,10,8,10,6,10,5
1,15,9,12,19,11,29,10,39,12,46,13,54,15,53,20,45,18,38,16,29,15,19,16,10,17,2,19
1,19,12,20,22,21,26,21,39,23,37,35,37,35,37,35,18,33,2,31,1,31,0,31,1,22,1,22
22,34,29,34,34,34,47,34,50,34,50,38,50,38,50,47,43,47,35,47,31,47,22,47,22,34,22,34
5,63,12,62,19,60,29,59,37,55,47,50,52,47,56,57,51,60,41,65,32,69,22,71,13,73,6,74
39,67,49,67,50,67,50,67,53,67,53,69,53,70,53,72,44,72,40,72,40,72,39,72,39,71,39,70
10,75,12,75,48,75,52,75,53,75,52,80,52,80,52,80,47,80,31,80,30,80,10,80,10,80,10,80
10,82,31,82,34,82,37,82,39,82,39,83,39,86,39,86,21,86,15,86,13,86,10,86,10,85,10,85
19,89,29,89,29,89,29,89,31,89,31,92,31,93,31,93,24,93,21,93,20,93,19,93,19,91,19,90
26,92,32,92,36,92,36,92,36,92,36,93,36,93,36,94,29,94,27,94,26,94,26,94,26,92,26,92
