98,53,107,52,121,49,138,47,151,46,167,45,178,45,178,57,167,57,151,58,139,59,122,61,109,63,101,65
102,62,109,61,123,60,138,59,151,57,159,56,170,55,171,61,159,63,152,64,138,66,125,67,110,68,103,69
155,67,185,65,224,62,243,61,251,60,251,60,251,60,252,78,171,82,167,83,166,83,156,83,155,67,155,67
45,79,54,78,64,76,78,76,88,75,100,74,106,73,107,85,101,86,87,86,79,87,65,88,55,90,46,90
191,79,198,79,207,78,223,77,227,77,227,77,228,84,228,92,208,93,202,93,192,94,191,94,191,79,191,79
61,88,79,88,90,88,90,88,95,88,95,90,95,96,95,98,71,98,71,98,61,98,61,98,61,88,61,88
48,96,53,96,60,96,69,97,77,98,82,99,90,101,88,108,80,106,76,105,69,104,60,102,53,103,47,103
88,106,135,105,188,103,192,103,258,100,258,100,258,100,259,109,257,109,249,109,93,114,88,115,88,106,88,106
52,119,83,119,84,119,84,119,84,119,84,124,84,127,84,129,67,129,64,129,59,129,52,129,52,121,52,119
184,121,186,121,219,121,219,121,226,121,226,123,226,123,226,129,211,129,193,129,188,129,184,129,184,122,184,121
