239,0,249,0,258,0,258,0,259,0,259,1,259,3,259,4,250,4,244,4,239,4,239,4,239,3,239,1
0,4,4,4,15,4,27,3,32,2,42,3,51,2,51,8,42,9,33,8,27,10,15,10,4,10,0,10
248,5,252,5,259,5,259,5,259,5,259,5,259,9,259,10,251,10,248,10,248,10,248,10,248,8,248,5
188,20,228,19,229,19,230,19,233,19,233,19,233,19,234,27,196,28,190,28,189,28,188,28,188,20,188,20
38,22,48,21,58,21,71,20,97,19,97,19,97,19,97,33,47,35,43,36,39,36,38,36,38,22,38,22
176,28,214,27,215,27,229,26,244,26,244,26,244,26,244,48,178,49,177,49,177,49,177,49,176,27,176,27
35,36,102,33,102,33,102,33,102,33,102,42,103,42,103,51,96,51,71,52,45,54,36,54,35,45,35,36
139,39,141,42,147,45,151,46,154,45,158,43,164,39,166,44,161,48,156,50,150,52,144,51,138,47,135,44
18,55,110,52,117,52,118,52,118,52,118,52,118,52,119,74,21,77,21,77,19,77,19,77,19,66,18,54
148,57,163,56,172,56,185,55,198,54,214,54,225,54,225,64,214,63,198,64,185,64,172,66,163,66,148,67
130,68,213,64,216,64,225,64,226,64,226,81,226,81,226,99,188,100,141,102,139,102,131,103,130,79,130,68
27,77,71,75,102,75,108,75,110,75,110,78,110,80,110,82,108,82,107,82,76,83,26,84,26,83,26,80
77,90,94,90,104,90,109,90,111,90,111,94,111,96,111,97,94,97,92,97,78,97,77,97,77,94,77,93
22,91,40,91,47,91,61,91,64,91,64,93,64,96,64,97,52,97,31,97,23,97,22,97,22,96,22,92
67,98,73,98,85,99,92,99,101,98,111,99,116,99,115,109,110,109,101,108,93,109,84,109,72,108,66,107
23,101,25,101,40,101,40,101,44,101,44,105,44,107,44,110,31,110,26,110,25,110,23,110,23,107,23,106
130,100,207,100,207,100,213,100,227,100,227,118,227,119,227,121,144,121,132,120,130,120,130,121,129,106,129,101
66,110,94,110,95,110,113,110,118,110,118,119,118,119,119,120,110,120,73,120,67,120,66,120,66,118,66,113
22,110,40,110,41,110,43,110,44,110,44,117,44,118,44,121,35,121,32,121,30,121,22,121,22,117,22,110
81,121,111,121,113,121,113,121,114,121,114,123,114,125,114,125,85,125,81,124,81,124,81,124,80,121,81,120
129,126,145,126,177,125,221,125,241,124,241,126,241,129,241,134,230,135,221,135,173,135,129,136,129,131,129,126
21,132,34,132,35,132,35,132,36,132,36,134,36,134,36,135,33,135,26,135,24,135,21,135,21,133,21,132
210,132,221,132,234,132,234,132,235,132,235,134,235,134,235,137,224,137,218,137,215,137,210,137,210,133,210,132
210,138,217,138,217,138,233,138,235,138,235,143,235,143,235,143,233,143,216,143,210,143,210,143,210,139,210,138
55,142,58,143,63,146,65,146,69,145,72,144,76,141,79,146,76,148,72,150,65,152,61,151,55,148,52,146
132,144,171,144,173,144,199,143,204,143,204,143,204,146,204,148,163,148,138,148,131,148,131,148,131,144,132,144
210,145,219,144,236,144,236,144,236,144,236,145,236,145,236,149,227,149,224,149,211,150,210,150,210,145,210,145
29,152,40,153,54,154,69,154,84,155,105,155,113,156,114,161,106,161,85,160,69,159,53,158,40,158,29,158
140,157,206,156,214,156,215,156,228,156,228,156,228,156,228,161,213,161,184,161,180,161,139,162,140,157,140,157
