24,21,36,15,56,9,76,6,92,9,111,16,123,21,117,36,105,31,87,24,76,22,60,25,40,31,29,36
7,34,18,34,37,34,44,34,47,34,47,38,47,45,47,54,44,54,18,54,15,54,7,54,7,36,7,35
97,37,124,39,129,39,132,39,136,39,135,58,135,58,135,58,99,57,97,57,96,56,95,56,95,56,96,43
60,76,63,76,67,76,74,76,78,76,82,76,84,76,85,80,82,80,77,80,73,81,68,80,63,81,60,81
15,81,21,81,25,81,25,81,26,81,26,83,26,89,26,90,24,90,15,90,15,90,15,90,15,86,15,82
42,84,70,84,103,83,105,83,134,83,134,89,134,90,134,93,52,94,47,94,46,94,42,94,42,84,42,84
10,91,24,91,25,91,29,91,30,91,30,92,30,95,30,96,25,96,12,96,10,96,10,96,10,91,10,91
42,95,105,93,107,93,133,92,134,92,134,93,134,94,134,98,100,99,96,99,94,99,41,100,41,100,41,99
12,97,22,97,29,97,30,97,30,97,30,98,30,99,30,102,14,102,13,102,12,102,12,102,12,98,12,97
60,101,69,100,76,100,86,100,98,100,108,99,116,99,116,104,108,104,98,105,86,105,76,105,69,105,60,105
