164,22,167,21,173,19,179,17,183,15,189,14,192,12,194,18,191,19,185,21,181,22,175,24,169,27,166,28
169,28,186,21,188,20,188,20,189,20,190,23,190,24,191,26,184,28,172,32,172,32,172,32,170,28,170,28
166,32,190,24,190,24,190,24,191,24,191,24,193,28,193,29,177,35,169,38,169,38,169,38,167,32,167,32
240,32,245,31,249,29,253,28,259,27,264,34,268,32,268,24,264,25,260,35,255,36,251,37,246,38,242,39
163,38,186,31,186,31,193,29,198,27,199,31,199,31,200,33,194,35,171,41,167,43,165,44,163,38,163,38
177,39,185,37,186,37,187,36,192,35,192,35,192,35,193,40,186,42,180,43,179,44,179,44,178,40,178,39
251,39,257,37,259,37,259,37,268,34,269,38,269,38,269,40,265,41,264,41,260,43,253,45,252,43,252,41
168,40,171,40,172,40,174,40,178,40,178,45,178,46,178,46,171,46,170,46,169,46,168,46,168,42,168,41
165,47,181,43,186,41,186,41,192,40,192,43,192,43,193,45,191,45,172,51,170,52,168,53,167,51,166,47
2,76,18,69,38,59,68,45,80,39,92,63,93,66,94,68,63,82,17,104,16,104,16,104,16,103,14,99
239,46,241,46,247,46,252,45,256,44,260,43,264,42,266,47,262,48,257,49,253,51,248,52,241,52,238,52
243,55,246,54,250,52,255,51,259,51,265,49,268,48,269,54,267,55,260,56,257,57,251,58,247,60,245,61
250,58,253,59,252,60,255,58,258,58,259,58,262,58,265,63,261,63,258,64,257,64,255,64,251,64,248,64
111,67,114,66,119,65,121,65,127,63,130,62,134,60,135,65,131,66,127,68,123,69,120,70,115,71,112,71
114,72,124,70,131,68,132,68,134,67,134,66,134,66,135,71,122,75,116,77,116,77,116,77,115,75,115,73
124,73,128,73,130,73,130,73,132,73,132,77,132,77,132,78,130,78,129,78,125,78,124,78,124,77,124,74
112,77,114,76,121,75,121,75,123,74,123,74,123,74,124,79,117,80,116,81,113,81,113,81,112,77,112,77
120,79,125,78,130,77,132,77,133,76,133,76,133,76,133,81,125,83,122,83,121,83,121,83,120,79,120,79
115,85,121,84,125,83,126,83,127,82,127,82,128,85,128,87,120,89,117,89,117,89,116,89,115,85,115,85
109,91,128,87,130,87,130,87,132,86,132,86,132,86,133,91,118,94,110,96,110,96,110,96,109,94,109,91
7,99,28,92,40,88,45,87,46,87,53,107,53,107,53,108,35,114,21,119,16,120,15,121,9,102,8,99
77,103,78,103,81,103,86,103,92,103,92,104,92,112,92,115,89,115,79,114,79,114,77,114,77,106,77,105
1,127,237,108,240,108,248,107,268,106,268,106,268,106,269,117,199,123,144,128,92,132,2,139,1,133,1,127
75,114,78,114,81,114,85,114,86,113,89,113,92,112,93,117,89,118,87,118,84,119,81,119,79,119,76,119
