24,53,28,51,37,47,42,47,53,48,58,50,64,53,61,59,54,56,50,55,42,54,39,54,31,57,27,60
104,55,145,56,165,56,166,56,174,56,174,70,174,70,174,70,152,70,139,70,136,70,104,70,104,60,104,55
30,75,51,74,53,74,54,74,55,74,55,74,55,74,56,78,43,79,36,79,32,79,30,79,29,74,29,74
104,73,120,73,122,73,173,73,175,73,175,76,175,78,175,88,153,88,104,88,104,88,104,88,104,88,104,80
26,82,30,84,37,88,41,88,48,87,53,85,59,82,62,88,57,91,50,94,41,95,36,95,26,91,22,89
83,101,86,101,90,102,94,102,99,101,104,102,107,102,106,108,104,107,100,107,94,107,90,107,85,106,82,106
142,101,149,101,149,101,151,101,152,101,152,102,152,105,152,107,143,107,143,107,142,107,142,107,142,104,142,101
22,104,27,104,34,105,41,105,48,104,56,105,63,105,62,112,55,112,48,110,41,111,33,111,26,110,21,110
181,103,202,103,216,103,216,103,220,104,220,109,220,110,220,111,183,111,181,111,181,110,181,110,181,106,181,104
125,107,166,107,167,107,167,107,169,107,169,113,169,113,169,113,133,113,128,113,126,113,125,113,125,108,125,107
82,108,86,108,91,109,96,109,99,109,104,108,106,108,106,113,104,113,100,114,95,114,90,114,86,113,82,113
118,133,122,133,128,133,131,133,132,133,132,134,132,136,132,136,129,136,126,136,124,136,118,136,118,136,118,134
