80,36,119,27,119,27,131,24,133,23,133,23,133,25,134,30,92,40,92,40,85,42,82,43,81,38,81,36
75,45,121,34,125,33,132,32,134,31,135,34,136,41,137,43,134,44,99,52,91,54,79,56,78,54,78,52
153,80,164,78,169,78,174,77,183,76,183,76,183,76,184,81,161,85,158,85,156,85,154,86,153,80,153,80
171,82,171,82,175,82,175,82,185,82,185,82,185,87,185,88,178,88,175,88,171,88,171,88,171,86,171,82
153,86,156,86,160,86,160,86,161,86,161,88,161,88,161,89,158,89,157,89,154,89,153,89,153,87,153,85
81,90,87,88,93,87,103,86,112,86,120,88,125,89,123,93,118,92,112,90,104,90,94,91,89,92,82,94
101,98,144,94,150,94,151,94,153,94,153,94,153,94,154,108,103,111,102,111,102,111,102,111,102,104,101,98
216,113,223,113,230,113,240,112,250,112,259,110,264,110,264,115,259,116,250,117,239,117,230,118,222,118,216,118
108,117,117,115,117,115,117,115,120,115,120,115,120,115,121,120,112,120,109,120,109,120,109,120,108,117,108,117
109,120,110,120,112,120,116,120,117,120,117,122,117,123,117,123,114,123,114,123,109,123,109,123,109,123,109,121
109,123,121,123,121,123,121,123,121,123,121,123,121,125,121,127,114,127,114,127,110,127,109,127,109,123,109,123
82,123,83,123,85,123,92,123,94,123,94,125,94,126,94,133,93,133,92,133,87,133,82,133,82,131,82,128
240,125,245,125,251,125,251,125,252,125,252,126,252,127,252,129,241,129,240,129,240,129,240,129,240,126,240,125
134,132,139,132,140,131,147,130,149,130,149,130,149,130,150,134,139,136,139,136,137,136,135,136,134,132,134,132
