5,6,60,7,65,7,68,7,70,7,70,20,70,20,70,20,69,20,44,20,18,20,5,19,5,16,5,6
12,51,16,51,22,51,27,51,35,51,35,56,35,57,35,59,18,59,16,59,14,59,12,59,12,57,12,57
40,51,41,51,50,51,55,51,64,51,64,53,64,54,64,59,49,59,45,59,41,59,41,59,41,55,41,53
27,69,30,70,33,70,36,70,40,70,44,70,46,69,47,74,45,74,39,74,36,74,32,74,29,74,27,74
25,74,37,74,39,74,43,74,48,74,48,75,48,75,48,80,36,80,27,80,25,80,25,80,25,74,25,74
15,80,15,80,18,80,19,80,20,80,20,80,20,81,20,82,16,82,15,82,15,82,15,82,15,81,15,80
28,81,38,81,43,81,45,81,47,81,46,82,46,83,46,83,44,83,28,83,28,83,28,83,28,81,28,81
10,89,10,89,18,89,18,89,19,89,19,89,19,89,19,91,15,91,14,91,13,91,10,91,10,89,10,89
12,105,22,105,30,105,41,105,57,104,66,104,74,104,74,110,66,111,56,111,41,111,30,111,22,111,12,111
0,111,24,111,41,111,57,111,75,111,75,117,75,117,74,117,49,117,18,116,17,116,0,116,0,111,0,111
