75,33,98,27,117,22,143,20,167,16,190,14,217,10,218,28,191,32,168,34,146,37,120,40,102,45,79,50
82,44,140,37,185,32,205,29,206,29,206,29,207,34,207,40,171,44,148,47,143,48,84,55,83,44,83,44
176,43,178,43,213,42,238,41,248,41,248,55,248,55,249,69,210,70,183,71,183,71,177,71,176,43,176,43
0,68,75,60,76,60,83,59,85,59,85,64,86,74,87,79,75,80,59,82,37,84,0,88,0,81,0,74
0,86,2,86,17,84,31,83,64,80,64,84,64,84,66,98,65,99,63,99,25,103,0,105,0,92,0,92
229,113,256,113,256,113,256,113,256,113,256,122,256,125,256,127,232,126,229,127,229,127,229,127,229,113,229,113
0,118,142,115,193,113,194,113,207,113,207,113,207,113,207,128,189,128,128,130,5,132,0,133,0,119,0,118
162,152,175,153,178,154,179,154,182,154,181,158,181,158,181,158,180,158,162,157,162,157,162,157,162,156,162,155
226,154,227,154,257,154,257,154,257,154,257,165,257,165,257,165,238,165,228,165,227,165,226,165,226,164,226,159
164,158,179,158,180,158,181,158,182,158,182,161,182,161,182,162,173,162,171,162,168,162,164,162,164,160,164,158
