141,26,144,26,148,26,155,26,158,28,162,29,167,31,165,36,159,33,156,32,153,32,149,32,145,32,142,32
88,77,95,77,102,77,108,77,117,77,124,77,131,77,131,84,123,84,117,84,108,84,102,84,96,84,88,84
143,79,150,79,163,78,178,79,190,80,201,80,212,81,212,87,201,86,189,86,178,85,162,85,149,85,142,85
97,87,108,87,130,87,150,89,167,88,194,88,203,89,203,94,193,94,167,93,149,94,130,92,107,93,97,92
99,96,111,95,130,95,149,95,171,97,186,96,198,96,198,103,186,103,171,103,149,101,129,101,110,101,99,102
96,103,108,103,135,104,147,103,167,104,186,104,197,104,197,111,185,111,167,111,146,110,135,111,108,110,96,110
103,111,115,111,131,112,155,112,165,112,191,113,203,113,203,120,191,120,165,120,155,120,131,119,115,118,103,118
115,121,125,121,135,121,148,121,161,121,173,121,185,121,185,127,173,127,161,127,149,127,134,127,124,127,115,127
111,128,120,129,132,128,146,130,161,130,176,129,186,129,186,134,176,135,161,135,146,135,131,134,120,134,110,133
81,149,118,141,118,141,131,139,143,137,143,137,144,142,146,153,128,157,102,162,89,164,85,165,84,162,84,160
133,159,159,159,159,159,166,159,174,159,174,167,174,174,174,175,153,175,152,175,137,175,133,175,133,173,133,161
