109,54,115,53,124,52,130,52,135,52,142,54,147,55,146,66,141,65,134,63,130,62,125,62,116,64,110,65
115,63,116,63,119,63,123,63,136,62,136,62,136,62,136,69,122,69,119,69,116,70,116,70,116,63,116,63
25,66,35,66,42,66,55,66,65,66,72,67,83,68,82,74,72,73,65,72,55,71,42,71,35,71,25,71
178,67,182,67,184,67,190,67,218,67,218,72,218,75,218,77,186,77,180,77,178,77,178,77,178,68,178,67
28,83,28,83,47,84,47,84,50,84,50,88,50,88,50,89,36,88,33,88,31,88,28,88,28,88,28,88
195,88,200,88,207,87,211,87,215,88,222,88,226,89,225,96,220,95,215,95,210,94,207,94,201,95,197,96
28,87,46,87,48,87,50,87,51,87,51,91,51,92,51,93,35,93,34,93,32,93,28,93,28,92,28,89
109,91,156,91,180,91,185,92,186,92,186,102,186,102,186,102,116,101,115,101,113,101,108,101,108,101,109,101
31,100,33,100,37,100,39,100,49,100,49,103,49,104,49,104,45,104,41,104,39,104,31,104,31,102,31,101
25,104,30,104,32,104,49,104,54,104,54,105,54,108,54,109,37,109,28,109,26,109,25,109,25,106,25,105
106,103,130,103,183,104,184,104,190,104,190,113,190,113,190,114,164,113,133,113,113,113,105,113,105,104,105,104
198,104,220,104,220,104,223,104,223,104,223,108,223,108,223,108,221,108,215,108,212,108,198,108,198,104,198,104
199,108,204,108,217,108,223,108,223,108,223,108,223,110,223,112,200,112,200,112,199,112,199,112,199,109,199,108
32,109,33,109,43,109,44,109,47,109,47,109,47,110,47,113,45,113,41,113,38,113,33,113,33,111,33,111
199,112,215,112,223,112,223,112,224,112,224,113,224,114,224,116,200,116,199,116,199,116,199,116,199,115,199,112
30,114,46,114,47,114,47,114,49,114,49,114,49,114,49,118,34,118,32,118,30,118,30,118,30,114,30,114
25,127,68,127,70,127,70,127,70,127,70,127,70,132,70,136,63,136,42,136,35,136,25,136,25,127,25,127
170,127,185,127,196,127,196,127,200,127,200,127,200,133,200,138,195,138,178,138,170,138,170,138,170,133,170,130
207,130,216,130,225,130,226,130,226,130,226,131,226,131,226,133,207,133,207,133,207,133,207,133,207,132,207,132
128,131,144,131,147,131,150,131,152,131,151,133,151,133,151,135,145,135,144,135,128,135,128,135,128,132,128,131
207,133,213,133,217,133,218,133,225,133,225,134,225,135,225,137,221,137,214,137,209,137,207,137,207,134,207,133
107,145,124,145,140,145,140,145,141,146,141,146,141,147,141,152,129,152,124,152,118,152,107,152,107,149,107,147
