0,0,3,0,5,0,5,0,6,0,7,3,7,4,7,5,6,5,5,5,2,5,1,5,1,0,0,0
29,0,29,0,35,0,35,0,36,0,36,5,36,5,36,19,29,19,29,19,29,19,29,19,29,1,29,0
37,0,61,0,71,0,72,0,72,0,74,2,74,10,74,25,50,24,45,24,40,24,37,24,37,11,37,6
43,27,51,28,58,28,63,27,72,21,74,10,75,4,84,5,82,11,78,26,69,34,59,36,49,36,41,34
0,16,5,16,12,15,14,15,14,15,14,20,14,21,14,34,6,34,0,34,0,34,0,34,0,28,0,17
0,43,6,43,14,43,15,43,16,43,16,59,16,60,16,62,3,62,0,62,0,62,0,62,0,48,0,44
46,167,98,148,223,103,254,92,322,68,332,97,346,136,360,173,222,222,144,250,127,256,83,271,71,238,60,208
87,91,168,85,184,85,189,85,202,84,203,105,203,105,204,117,110,122,93,122,89,123,89,123,88,101,87,91
148,256,267,245,270,245,270,245,282,244,284,258,284,265,285,272,168,282,166,282,155,282,151,283,149,269,148,262
346,254,366,257,372,259,373,259,374,259,363,305,363,308,355,342,345,339,343,339,331,336,327,336,327,336,332,313
6,314,40,316,43,316,49,316,52,316,51,336,51,336,51,336,44,336,36,336,24,335,5,334,5,334,5,334
5,330,9,332,18,335,29,336,37,335,49,331,55,328,59,335,54,337,39,343,29,344,17,343,6,339,2,337
