92,1,95,1,99,1,99,1,99,1,99,3,99,3,99,5,94,5,94,5,93,5,92,5,92,3,92,1
0,12,8,10,23,8,43,7,57,7,70,7,83,9,83,23,70,21,57,21,43,21,25,22,11,24,1,25
99,7,100,8,103,10,104,11,105,12,103,15,101,18,99,20,99,20,96,19,94,17,92,16,93,16,96,11
89,20,92,21,96,22,96,21,99,21,102,21,105,20,106,25,104,26,100,27,98,27,94,26,91,26,88,25
61,43,62,43,79,44,101,45,107,45,106,56,106,56,106,56,101,56,89,56,80,55,60,54,60,54,60,54
8,53,10,53,43,55,69,57,105,59,105,65,105,72,105,72,63,70,59,69,24,67,8,66,8,66,8,66
31,72,74,75,77,75,84,75,92,76,91,86,91,86,91,86,49,83,39,83,31,83,30,82,30,82,30,82
9,99,93,99,104,99,105,99,105,99,105,100,105,103,105,108,79,108,50,108,42,108,9,108,9,101,9,99
24,109,32,109,57,108,86,108,95,108,95,112,95,113,95,114,78,115,40,115,36,115,24,114,24,109,24,109
13,115,56,115,100,115,101,115,102,115,102,121,102,123,102,123,68,123,19,123,17,123,13,123,13,117,13,116
