51,41,70,39,120,34,169,34,228,34,281,36,300,37,299,49,280,47,228,45,169,45,120,45,72,51,53,52
45,63,50,62,56,58,66,55,75,50,81,47,88,43,92,54,85,58,78,60,71,65,60,68,53,71,48,73
298,44,305,47,313,50,323,56,329,59,335,62,342,66,340,76,333,73,325,69,318,66,309,60,304,58,297,55
46,79,75,68,138,51,190,47,221,48,292,68,321,78,313,96,285,87,219,68,190,66,141,70,82,87,53,98
294,55,298,56,305,60,313,63,321,68,325,70,330,72,329,81,323,78,316,75,310,71,302,68,296,65,292,64
135,78,231,78,245,78,245,78,246,78,246,94,246,99,246,107,163,107,143,107,138,107,135,107,135,93,135,87
156,106,204,107,212,107,215,107,224,107,224,110,224,122,224,123,223,123,195,122,179,122,156,121,156,112,156,108
134,123,219,123,231,123,231,123,249,123,249,151,249,154,249,156,161,156,151,156,141,156,134,156,134,144,134,142
133,162,156,164,170,165,199,166,215,166,231,166,251,164,253,180,232,181,215,182,198,183,170,181,154,180,131,178
73,163,157,164,300,164,320,164,326,164,325,202,325,202,325,202,181,202,116,202,90,202,73,202,73,202,73,202
