25,4,77,4,86,4,101,4,109,4,109,11,109,11,109,11,49,11,42,11,38,11,26,11,26,4,26,4
117,4,123,4,125,4,126,4,130,4,130,70,130,77,130,100,125,101,118,101,117,101,117,101,117,18,117,6
3,6,3,6,5,6,6,6,6,6,6,17,6,18,6,18,4,18,4,18,3,18,3,18,3,12,3,6
6,6,9,6,12,6,14,6,15,6,15,8,15,14,15,25,7,25,7,25,6,25,6,25,6,14,6,11
16,47,22,46,100,24,105,23,112,21,116,37,116,37,118,44,57,61,33,68,28,69,22,71,15,47,15,47
43,64,50,60,63,55,72,51,86,46,96,43,107,40,108,46,97,49,88,52,75,57,65,61,52,66,45,70
6,66,8,66,8,66,10,66,11,66,11,72,11,74,11,78,7,78,7,78,6,78,6,78,6,71,6,68
3,71,6,71,6,71,6,71,6,71,6,72,6,76,6,76,5,76,5,76,4,76,3,76,3,73,3,73
2,77,6,77,6,77,6,77,6,77,6,79,6,87,6,95,5,95,4,95,3,95,2,95,2,82,2,78
37,80,47,80,51,80,52,80,56,80,56,85,56,85,56,88,40,88,38,88,37,88,37,88,37,86,37,80
75,82,83,82,91,81,91,81,92,81,92,84,92,85,92,87,87,87,85,87,85,87,75,87,75,82,75,81
71,89,72,89,75,89,80,89,93,89,93,91,93,91,93,92,79,92,72,92,71,92,71,92,71,91,71,89
39,89,55,89,56,89,57,89,60,89,60,90,60,90,60,92,50,92,42,92,40,92,39,92,39,89,39,89
2,96,5,96,5,96,5,96,5,96,5,96,5,99,5,101,5,101,3,101,3,101,2,101,2,100,2,98
21,96,25,96,29,95,34,95,40,95,45,95,49,96,49,101,45,100,40,99,34,99,28,100,25,100,21,101
85,96,88,96,92,95,97,95,103,96,107,96,111,96,111,100,107,100,103,100,97,99,92,100,87,100,85,100
