287,12,297,12,298,12,309,12,317,13,314,106,313,152,310,246,285,245,280,244,279,244,279,244,279,245,283,129
93,15,205,15,216,15,228,15,231,15,231,24,231,26,231,29,96,29,94,29,93,29,93,29,93,23,93,21
8,17,14,17,15,17,15,18,18,18,18,25,18,55,18,147,9,146,7,146,7,146,7,146,7,74,7,42
26,15,272,17,275,17,275,17,277,17,276,198,276,198,276,198,66,196,24,196,24,196,24,196,24,105,24,105
18,17,22,18,26,18,26,18,27,18,27,23,27,108,27,232,25,232,17,232,17,232,17,232,17,19,17,17
95,164,114,155,148,141,173,131,200,118,238,108,263,98,267,113,241,123,205,132,180,145,154,155,119,170,100,180
7,200,7,200,8,200,11,200,17,200,17,214,16,219,16,225,13,225,8,225,7,225,7,225,7,221,7,217
67,216,135,216,137,216,139,216,139,216,139,217,139,227,139,230,115,230,80,230,74,230,67,229,67,227,67,216
181,217,205,217,220,217,221,217,252,217,253,218,253,221,253,228,240,228,187,228,186,228,180,228,180,219,180,218
7,235,12,235,13,235,13,235,14,235,14,236,14,242,14,245,13,245,10,245,7,245,7,245,7,240,7,238
203,235,223,235,241,235,244,235,268,235,268,242,268,244,267,247,220,247,205,247,204,247,203,247,203,241,203,236
54,236,76,236,78,236,119,236,120,236,120,244,120,247,120,248,88,248,75,247,61,248,53,248,53,244,53,242
