203,51,206,50,212,48,214,48,214,48,216,53,217,55,224,81,214,84,214,84,214,84,214,84,206,58,203,50
178,90,183,94,188,97,192,98,199,97,203,95,208,93,213,102,207,104,199,106,192,107,185,106,177,102,172,98
86,128,112,128,164,128,199,128,232,128,277,128,306,126,306,145,277,145,232,145,198,146,164,146,111,146,85,146
81,157,107,157,160,157,198,158,232,158,277,157,302,156,301,170,276,171,232,172,198,172,160,171,107,171,80,171
139,176,183,176,192,176,195,176,248,176,248,177,248,178,248,191,146,191,142,191,142,191,139,191,139,176,139,176
96,203,119,203,167,203,200,203,222,203,261,201,285,200,284,212,261,214,223,215,200,217,168,216,119,217,96,217
95,220,121,220,164,221,199,221,225,219,277,219,302,217,302,232,277,233,225,233,199,235,164,234,121,234,95,233
66,241,150,240,243,240,307,239,326,239,326,239,325,239,326,256,81,257,77,257,72,257,67,257,66,240,66,240
101,268,124,268,162,268,191,267,222,267,267,267,288,267,288,280,267,280,222,280,191,281,162,281,123,281,100,281
136,289,147,287,178,288,189,285,210,286,231,285,251,285,250,299,230,299,210,300,190,300,178,301,148,300,136,302
141,305,153,307,178,306,192,307,208,306,227,306,245,304,245,320,227,321,208,321,192,323,178,321,153,322,142,321
169,328,216,325,221,325,221,325,221,325,221,325,221,325,222,341,200,342,185,342,176,343,170,344,169,328,169,328
