2,14,69,12,73,12,78,12,114,11,114,11,114,11,115,37,41,39,16,40,8,40,3,40,2,14,2,14
138,50,179,41,224,34,259,32,303,36,351,40,392,48,386,73,345,65,301,61,259,57,227,59,183,66,143,75
58,116,105,92,168,73,226,60,294,60,380,73,434,83,425,116,371,105,291,94,228,94,177,105,115,124,68,148
199,99,291,99,320,98,322,98,331,98,331,102,331,104,331,113,259,115,230,115,205,115,201,115,200,99,200,99
153,107,194,115,227,121,271,122,299,121,346,115,381,108,387,132,351,139,302,145,271,147,225,145,190,140,149,131
127,138,141,138,143,138,181,138,202,138,202,142,202,143,202,154,152,154,134,154,130,154,127,154,127,146,127,138
358,140,427,140,428,140,428,140,431,140,431,141,431,141,431,153,406,153,379,153,377,153,358,153,358,150,358,148
356,152,365,152,365,152,401,152,439,152,439,162,439,162,439,166,435,166,419,166,408,166,356,166,356,163,356,154
132,153,134,153,140,153,189,153,197,153,197,162,197,163,197,166,162,166,157,166,145,166,132,166,132,155,132,153
235,170,267,170,304,170,336,170,340,170,340,172,340,180,340,185,338,185,283,185,238,185,235,185,235,176,235,175
